# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
 365200    7.84e-03  6.79e-03    1.33e-04  1.52e-04    7.71e-03  6.67e-03    1.6e-07
 365300    7.84e-03  7.00e-03    1.33e-04  1.17e-04    7.71e-03  6.89e-03    1.6e-07
 365400    7.84e-03  7.02e-03    1.32e-04  1.28e-04    7.71e-03  6.90e-03    1.6e-07
 365500    7.85e-03  6.88e-03    1.37e-04  1.29e-04    7.72e-03  6.76e-03    1.6e-07
 365600    7.84e-03  6.30e-03    1.35e-04  1.37e-04    7.71e-03  6.19e-03    1.6e-07
 365700    7.85e-03  7.00e-03    1.36e-04  1.38e-04    7.72e-03  6.88e-03    1.6e-07
 365800    7.84e-03  7.70e-03    1.33e-04  1.57e-04    7.71e-03  7.57e-03    1.6e-07
 365900    7.84e-03  7.24e-03    1.34e-04  1.04e-04    7.71e-03  7.13e-03    1.6e-07
 366000    7.84e-03  6.68e-03    1.36e-04  1.02e-04    7.71e-03  6.57e-03    1.6e-07
 366100    7.84e-03  6.72e-03    1.33e-04  8.20e-05    7.71e-03  6.62e-03    1.6e-07
 366200    7.85e-03  6.92e-03    1.33e-04  1.18e-04    7.72e-03  6.80e-03    1.6e-07
 366300    7.84e-03  7.43e-03    1.34e-04  1.14e-04    7.71e-03  7.31e-03    1.6e-07
 366400    7.84e-03  7.48e-03    1.31e-04  1.08e-04    7.71e-03  7.36e-03    1.6e-07
 366500    7.84e-03  6.70e-03    1.37e-04  1.22e-04    7.71e-03  6.59e-03    1.6e-07
 366600    7.84e-03  6.80e-03    1.31e-04  9.77e-05    7.71e-03  6.69e-03    1.6e-07
 366700    7.85e-03  6.72e-03    1.32e-04  1.01e-04    7.72e-03  6.61e-03    1.6e-07
 366800    7.85e-03  7.62e-03    1.33e-04  1.57e-04    7.72e-03  7.49e-03    1.6e-07
 366900    7.84e-03  7.25e-03    1.30e-04  1.20e-04    7.71e-03  7.13e-03    1.6e-07
 367000    7.84e-03  6.55e-03    1.32e-04  1.39e-04    7.71e-03  6.44e-03    1.6e-07
 367100    7.84e-03  7.24e-03    1.31e-04  1.98e-04    7.71e-03  7.11e-03    1.6e-07
 367200    7.84e-03  7.50e-03    1.31e-04  1.14e-04    7.71e-03  7.38e-03    1.6e-07
 367300    7.84e-03  7.16e-03    1.30e-04  1.07e-04    7.71e-03  7.05e-03    1.6e-07
 367400    7.84e-03  7.16e-03    1.32e-04  1.46e-04    7.71e-03  7.04e-03    1.6e-07
 367500    7.84e-03  7.77e-03    1.33e-04  6.15e-04    7.71e-03  7.46e-03    1.6e-07
 367600    7.84e-03  6.43e-03    1.34e-04  1.96e-04    7.71e-03  6.31e-03    1.6e-07
 367700    7.85e-03  6.80e-03    1.35e-04  5.94e-05    7.72e-03  6.69e-03    1.6e-07
 367800    7.84e-03  6.98e-03    1.34e-04  1.47e-04    7.71e-03  6.86e-03    1.6e-07
 367900    7.84e-03  6.65e-03    1.32e-04  1.08e-04    7.71e-03  6.54e-03    1.6e-07
 368000    7.85e-03  6.77e-03    1.31e-04  1.24e-04    7.72e-03  6.66e-03    1.6e-07
 368100    7.85e-03  7.89e-03    1.30e-04  2.06e-04    7.72e-03  7.75e-03    1.6e-07
 368200    7.84e-03  6.45e-03    1.34e-04  6.47e-05    7.71e-03  6.35e-03    1.6e-07
 368300    7.85e-03  6.45e-03    1.28e-04  1.22e-04    7.72e-03  6.34e-03    1.6e-07
 368400    7.84e-03  6.35e-03    1.28e-04  1.15e-04    7.71e-03  6.24e-03    1.6e-07
 368500    7.85e-03  6.99e-03    1.31e-04  1.38e-04    7.72e-03  6.87e-03    1.6e-07
 368600    7.84e-03  6.86e-03    1.34e-04  1.22e-04    7.71e-03  6.75e-03    1.6e-07
 368700    7.84e-03  6.28e-03    1.35e-04  1.39e-04    7.71e-03  6.17e-03    1.6e-07
 368800    7.84e-03  6.37e-03    1.33e-04  1.38e-04    7.71e-03  6.26e-03    1.6e-07
 368900    7.84e-03  6.75e-03    1.30e-04  1.10e-04    7.71e-03  6.64e-03    1.6e-07
 369000    7.84e-03  7.57e-03    1.32e-04  2.02e-04    7.71e-03  7.44e-03    1.6e-07
 369100    7.85e-03  6.25e-03    1.31e-04  9.44e-05    7.72e-03  6.14e-03    1.6e-07
 369200    7.84e-03  7.73e-03    1.32e-04  1.89e-04    7.71e-03  7.59e-03    1.6e-07
 369300    7.84e-03  7.68e-03    1.30e-04  9.48e-05    7.71e-03  7.56e-03    1.6e-07
 369400    7.85e-03  7.27e-03    1.31e-04  1.25e-04    7.72e-03  7.15e-03    1.6e-07
 369500    7.84e-03  7.17e-03    1.32e-04  9.31e-05    7.71e-03  7.06e-03    1.6e-07
 369600    7.85e-03  6.71e-03    1.35e-04  9.40e-05    7.72e-03  6.60e-03    1.6e-07
 369700    7.85e-03  6.45e-03    1.36e-04  1.42e-04    7.72e-03  6.34e-03    1.6e-07
 369800    7.84e-03  6.70e-03    1.32e-04  1.02e-04    7.71e-03  6.59e-03    1.6e-07
 369900    7.84e-03  7.48e-03    1.31e-04  1.73e-04    7.71e-03  7.35e-03    1.6e-07
 370000    7.84e-03  7.30e-03    1.34e-04  1.27e-04    7.71e-03  7.18e-03    1.6e-07
 370100    7.84e-03  8.01e-03    1.27e-04  1.77e-04    7.72e-03  7.87e-03    1.6e-07
 370200    7.84e-03  6.62e-03    1.32e-04  1.36e-04    7.71e-03  6.51e-03    1.6e-07
 370300    7.85e-03  7.40e-03    1.33e-04  1.47e-04    7.72e-03  7.27e-03    1.6e-07
 370400    7.84e-03  7.68e-03    1.33e-04  1.31e-04    7.71e-03  7.56e-03    1.6e-07
 370500    7.84e-03  7.50e-03    1.37e-04  1.23e-04    7.71e-03  7.38e-03    1.6e-07
 370600    7.84e-03  7.08e-03    1.33e-04  6.84e-04    7.71e-03  6.71e-03    1.6e-07
 370700    7.84e-03  7.12e-03    1.31e-04  1.34e-04    7.71e-03  7.00e-03    1.6e-07
 370800    7.84e-03  6.38e-03    1.32e-04  1.60e-04    7.71e-03  6.26e-03    1.6e-07
 370900    7.84e-03  7.08e-03    1.34e-04  6.22e-04    7.71e-03  6.75e-03    1.6e-07
 371000    7.84e-03  7.31e-03    1.35e-04  2.32e-04    7.71e-03  7.17e-03    1.6e-07
 371100    7.85e-03  6.99e-03    1.34e-04  1.53e-04    7.72e-03  6.87e-03    1.6e-07
 371200    7.84e-03  7.28e-03    1.34e-04  7.63e-05    7.71e-03  7.17e-03    1.6e-07
 371300    7.85e-03  7.37e-03    1.37e-04  1.46e-04    7.72e-03  7.25e-03    1.6e-07
 371400    7.84e-03  6.44e-03    1.34e-04  1.43e-04    7.71e-03  6.32e-03    1.6e-07
 371500    7.84e-03  7.46e-03    1.27e-04  1.29e-04    7.71e-03  7.33e-03    1.6e-07
 371600    7.84e-03  6.77e-03    1.32e-04  1.15e-04    7.71e-03  6.65e-03    1.6e-07
 371700    7.84e-03  6.83e-03    1.31e-04  1.03e-04    7.71e-03  6.72e-03    1.6e-07
 371800    7.84e-03  8.25e-03    1.35e-04  1.21e-04    7.71e-03  8.11e-03    1.6e-07
 371900    7.84e-03  6.08e-03    1.33e-04  9.93e-05    7.71e-03  5.98e-03    1.6e-07
 372000    7.84e-03  6.85e-03    1.33e-04  1.80e-04    7.71e-03  6.73e-03    1.6e-07
 372100    7.85e-03  7.84e-03    1.34e-04  8.42e-05    7.72e-03  7.72e-03    1.6e-07
 372200    7.84e-03  6.94e-03    1.32e-04  1.46e-04    7.71e-03  6.82e-03    1.6e-07
 372300    7.84e-03  6.24e-03    1.34e-04  7.82e-05    7.71e-03  6.14e-03    1.6e-07
 372400    7.84e-03  6.39e-03    1.32e-04  1.62e-04    7.72e-03  6.28e-03    1.6e-07
 372500    7.84e-03  6.87e-03    1.34e-04  1.06e-04    7.71e-03  6.76e-03    1.6e-07
 372600    7.85e-03  7.24e-03    1.34e-04  1.14e-04    7.72e-03  7.13e-03    1.6e-07
 372700    7.84e-03  7.04e-03    1.37e-04  1.33e-04    7.71e-03  6.92e-03    1.6e-07
 372800    7.84e-03  6.29e-03    1.28e-04  1.51e-04    7.71e-03  6.18e-03    1.6e-07
 372900    7.84e-03  6.03e-03    1.33e-04  9.22e-05    7.71e-03  5.94e-03    1.6e-07
 373000    7.84e-03  8.01e-03    1.34e-04  9.90e-05    7.71e-03  7.88e-03    1.6e-07
 373100    7.84e-03  6.96e-03    1.33e-04  9.97e-05    7.71e-03  6.84e-03    1.6e-07
 373200    7.84e-03  6.90e-03    1.33e-04  1.18e-04    7.71e-03  6.78e-03    1.6e-07
 373300    7.84e-03  6.70e-03    1.35e-04  1.49e-04    7.71e-03  6.58e-03    1.6e-07
 373400    7.84e-03  7.10e-03    1.31e-04  1.41e-04    7.72e-03  6.98e-03    1.6e-07
 373500    7.85e-03  6.63e-03    1.31e-04  1.48e-04    7.72e-03  6.51e-03    1.6e-07
 373600    7.84e-03  6.57e-03    1.29e-04  1.26e-04    7.72e-03  6.46e-03    1.6e-07
 373700    7.85e-03  7.06e-03    1.33e-04  1.54e-04    7.72e-03  6.94e-03    1.6e-07
 373800    7.84e-03  6.41e-03    1.36e-04  1.15e-04    7.71e-03  6.31e-03    1.6e-07
 373900    7.84e-03  6.68e-03    1.32e-04  1.61e-04    7.71e-03  6.56e-03    1.6e-07
 374000    7.84e-03  6.74e-03    1.33e-04  1.05e-04    7.71e-03  6.63e-03    1.6e-07
 374100    7.85e-03  6.18e-03    1.35e-04  1.45e-04    7.71e-03  6.08e-03    1.6e-07
 374200    7.84e-03  7.45e-03    1.30e-04  6.26e-04    7.71e-03  7.12e-03    1.6e-07
 374300    7.84e-03  7.57e-03    1.31e-04  8.91e-05    7.71e-03  7.45e-03    1.6e-07
 374400    7.84e-03  7.24e-03    1.34e-04  1.74e-04    7.71e-03  7.11e-03    1.6e-07
 374500    7.85e-03  7.01e-03    1.31e-04  1.46e-04    7.72e-03  6.89e-03    1.6e-07
 374600    7.84e-03  7.71e-03    1.35e-04  1.77e-04    7.71e-03  7.57e-03    1.6e-07
 374700    7.84e-03  6.92e-03    1.31e-04  1.04e-04    7.71e-03  6.81e-03    1.6e-07
 374800    7.84e-03  7.38e-03    1.32e-04  1.47e-04    7.71e-03  7.25e-03    1.6e-07
 374900    7.85e-03  6.22e-03    1.32e-04  1.04e-04    7.72e-03  6.12e-03    1.6e-07
 375000    7.84e-03  7.47e-03    1.32e-04  1.40e-04    7.71e-03  7.34e-03    1.6e-07
 375100    7.84e-03  7.25e-03    1.29e-04  1.43e-04    7.71e-03  7.12e-03    1.6e-07
 375200    7.84e-03  7.51e-03    1.32e-04  2.03e-04    7.71e-03  7.37e-03    1.6e-07
 375300    7.84e-03  6.75e-03    1.35e-04  1.19e-04    7.71e-03  6.64e-03    1.6e-07
 375400    7.84e-03  6.57e-03    1.30e-04  8.77e-05    7.71e-03  6.46e-03    1.6e-07
 375500    7.84e-03  6.94e-03    1.33e-04  1.60e-04    7.71e-03  6.82e-03    1.6e-07
 375600    7.84e-03  7.10e-03    1.32e-04  1.37e-04    7.71e-03  6.98e-03    1.6e-07
 375700    7.85e-03  7.86e-03    1.30e-04  9.02e-05    7.72e-03  7.73e-03    1.6e-07
 375800    7.85e-03  6.81e-03    1.33e-04  1.59e-04    7.72e-03  6.69e-03    1.6e-07
 375900    7.84e-03  6.00e-03    1.30e-04  1.01e-04    7.71e-03  5.90e-03    1.6e-07
 376000    7.84e-03  6.52e-03    1.32e-04  1.11e-04    7.71e-03  6.41e-03    1.6e-07
 376100    7.85e-03  6.77e-03    1.28e-04  1.28e-04    7.72e-03  6.66e-03    1.6e-07
 376200    7.84e-03  7.40e-03    1.33e-04  1.24e-04    7.71e-03  7.28e-03    1.6e-07
 376300    7.84e-03  7.64e-03    1.34e-04  1.14e-04    7.71e-03  7.52e-03    1.6e-07
 376400    7.84e-03  7.94e-03    1.35e-04  1.30e-04    7.71e-03  7.81e-03    1.6e-07
 376500    7.84e-03  5.99e-03    1.29e-04  1.52e-04    7.71e-03  5.88e-03    1.6e-07
 376600    7.84e-03  6.51e-03    1.31e-04  1.23e-04    7.71e-03  6.40e-03    1.6e-07
 376700    7.84e-03  7.25e-03    1.32e-04  9.85e-05    7.71e-03  7.13e-03    1.6e-07
 376800    7.84e-03  6.75e-03    1.34e-04  1.07e-04    7.71e-03  6.64e-03    1.6e-07
 376900    7.84e-03  7.40e-03    1.31e-04  2.03e-04    7.71e-03  7.27e-03    1.6e-07
 377000    7.84e-03  7.03e-03    1.34e-04  1.20e-04    7.71e-03  6.91e-03    1.6e-07
 377100    7.84e-03  7.00e-03    1.33e-04  1.02e-04    7.71e-03  6.89e-03    1.6e-07
 377200    7.84e-03  6.20e-03    1.32e-04  1.01e-04    7.71e-03  6.10e-03    1.6e-07
 377300    7.84e-03  6.31e-03    1.31e-04  9.93e-05    7.72e-03  6.21e-03    1.6e-07
 377400    7.84e-03  6.43e-03    1.31e-04  1.52e-04    7.71e-03  6.32e-03    1.6e-07
 377500    7.84e-03  7.89e-03    1.33e-04  6.75e-04    7.71e-03  7.54e-03    1.6e-07
 377600    7.84e-03  7.37e-03    1.35e-04  1.24e-04    7.71e-03  7.25e-03    1.6e-07
 377700    7.84e-03  7.67e-03    1.35e-04  6.66e-05    7.71e-03  7.55e-03    1.6e-07
 377800    7.84e-03  6.29e-03    1.29e-04  1.10e-04    7.71e-03  6.18e-03    1.6e-07
 377900    7.84e-03  6.82e-03    1.34e-04  1.43e-04    7.71e-03  6.70e-03    1.6e-07
 378000    7.84e-03  6.60e-03    1.35e-04  1.43e-04    7.71e-03  6.48e-03    1.6e-07
 378100    7.85e-03  5.89e-03    1.32e-04  1.50e-04    7.72e-03  5.78e-03    1.6e-07
 378200    7.84e-03  7.33e-03    1.32e-04  1.50e-04    7.71e-03  7.21e-03    1.6e-07
 378300    7.84e-03  7.37e-03    1.33e-04  6.20e-05    7.71e-03  7.26e-03    1.6e-07
 378400    7.84e-03  6.38e-03    1.33e-04  1.21e-04    7.71e-03  6.27e-03    1.6e-07
 378500    7.84e-03  7.71e-03    1.38e-04  6.98e-04    7.71e-03  7.34e-03    1.6e-07
 378600    7.84e-03  6.48e-03    1.33e-04  1.19e-04    7.71e-03  6.38e-03    1.6e-07
 378700    7.84e-03  6.83e-03    1.31e-04  8.85e-05    7.71e-03  6.72e-03    1.6e-07
 378800    7.84e-03  6.58e-03    1.36e-04  1.30e-04    7.71e-03  6.47e-03    1.6e-07
 378900    7.84e-03  6.68e-03    1.33e-04  1.41e-04    7.71e-03  6.56e-03    1.6e-07
 379000    7.84e-03  7.22e-03    1.31e-04  2.05e-04    7.71e-03  7.08e-03    1.6e-07
 379100    7.84e-03  7.39e-03    1.32e-04  1.37e-04    7.71e-03  7.27e-03    1.6e-07
 379200    7.84e-03  7.37e-03    1.34e-04  1.27e-04    7.71e-03  7.25e-03    1.6e-07
 379300    7.84e-03  6.25e-03    1.33e-04  1.29e-04    7.71e-03  6.14e-03    1.6e-07
 379400    7.84e-03  7.06e-03    1.31e-04  1.27e-04    7.71e-03  6.94e-03    1.6e-07
 379500    7.84e-03  7.20e-03    1.31e-04  1.70e-04    7.71e-03  7.07e-03    1.6e-07
 379600    7.84e-03  6.42e-03    1.31e-04  1.01e-04    7.71e-03  6.31e-03    1.6e-07
 379700    7.84e-03  7.26e-03    1.33e-04  1.16e-04    7.71e-03  7.14e-03    1.6e-07
 379800    7.84e-03  7.20e-03    1.33e-04  1.77e-04    7.71e-03  7.07e-03    1.6e-07
 379900    7.84e-03  6.78e-03    1.30e-04  1.11e-04    7.71e-03  6.67e-03    1.6e-07
 380000    7.79e-03  6.72e-03    1.34e-04  1.41e-04    7.71e-03  6.65e-03    8.9e-08
 380100    7.79e-03  6.08e-03    1.33e-04  1.02e-04    7.71e-03  6.02e-03    8.9e-08
 380200    7.79e-03  5.89e-03    1.34e-04  1.42e-04    7.71e-03  5.82e-03    8.9e-08
 380300    7.79e-03  6.52e-03    1.32e-04  1.32e-04    7.71e-03  6.45e-03    8.9e-08
 380400    7.79e-03  7.46e-03    1.32e-04  1.24e-04    7.71e-03  7.39e-03    8.9e-08
 380500    7.79e-03  7.86e-03    1.31e-04  1.60e-04    7.71e-03  7.78e-03    8.9e-08
 380600    7.79e-03  8.19e-03    1.32e-04  1.51e-04    7.71e-03  8.11e-03    8.9e-08
 380700    7.79e-03  7.40e-03    1.33e-04  9.00e-05    7.71e-03  7.33e-03    8.9e-08
 380800    7.79e-03  7.51e-03    1.32e-04  1.49e-04    7.71e-03  7.43e-03    8.9e-08
 380900    7.79e-03  7.45e-03    1.32e-04  1.40e-04    7.71e-03  7.38e-03    8.9e-08
 381000    7.79e-03  6.40e-03    1.33e-04  9.05e-05    7.71e-03  6.33e-03    8.9e-08
 381100    7.79e-03  6.08e-03    1.32e-04  1.30e-04    7.71e-03  6.01e-03    8.9e-08
 381200    7.79e-03  7.24e-03    1.33e-04  1.08e-04    7.71e-03  7.17e-03    8.9e-08
 381300    7.79e-03  5.95e-03    1.31e-04  9.51e-05    7.71e-03  5.90e-03    8.9e-08
 381400    7.79e-03  6.16e-03    1.32e-04  6.95e-05    7.71e-03  6.11e-03    8.9e-08
 381500    7.79e-03  6.60e-03    1.35e-04  1.18e-04    7.72e-03  6.53e-03    8.9e-08
 381600    7.79e-03  7.61e-03    1.31e-04  1.89e-04    7.71e-03  7.53e-03    8.9e-08
 381700    7.79e-03  6.72e-03    1.32e-04  1.44e-04    7.72e-03  6.64e-03    8.9e-08
 381800    7.79e-03  6.47e-03    1.33e-04  1.32e-04    7.71e-03  6.40e-03    8.9e-08
 381900    7.79e-03  7.05e-03    1.32e-04  8.29e-05    7.71e-03  6.98e-03    8.9e-08
 382000    7.79e-03  6.02e-03    1.31e-04  1.32e-04    7.71e-03  5.95e-03    8.9e-08
 382100    7.79e-03  7.63e-03    1.33e-04  1.97e-04    7.71e-03  7.54e-03    8.9e-08
 382200    7.79e-03  7.17e-03    1.33e-04  1.17e-04    7.71e-03  7.10e-03    8.9e-08
 382300    7.79e-03  6.30e-03    1.34e-04  1.21e-04    7.72e-03  6.24e-03    8.9e-08
 382400    7.79e-03  7.30e-03    1.32e-04  1.24e-04    7.71e-03  7.23e-03    8.9e-08
 382500    7.79e-03  6.65e-03    1.33e-04  1.24e-04    7.71e-03  6.58e-03    8.9e-08
 382600    7.79e-03  7.52e-03    1.33e-04  1.41e-04    7.71e-03  7.45e-03    8.9e-08
 382700    7.79e-03  6.18e-03    1.31e-04  1.27e-04    7.71e-03  6.12e-03    8.9e-08
 382800    7.79e-03  7.06e-03    1.33e-04  1.07e-04    7.71e-03  6.99e-03    8.9e-08
 382900    7.79e-03  6.43e-03    1.34e-04  1.32e-04    7.71e-03  6.37e-03    8.9e-08
 383000    7.79e-03  6.55e-03    1.30e-04  1.81e-04    7.71e-03  6.47e-03    8.9e-08
 383100    7.79e-03  7.59e-03    1.31e-04  1.17e-04    7.71e-03  7.51e-03    8.9e-08
 383200    7.79e-03  6.14e-03    1.34e-04  1.07e-04    7.71e-03  6.08e-03    8.9e-08
 383300    7.79e-03  7.53e-03    1.34e-04  1.01e-04    7.72e-03  7.45e-03    8.9e-08
 383400    7.79e-03  6.67e-03    1.35e-04  2.30e-04    7.71e-03  6.58e-03    8.9e-08
 383500    7.79e-03  6.88e-03    1.35e-04  1.25e-04    7.71e-03  6.81e-03    8.9e-08
 383600    7.79e-03  7.66e-03    1.33e-04  6.93e-05    7.71e-03  7.59e-03    8.9e-08
 383700    7.79e-03  6.73e-03    1.32e-04  1.02e-04    7.71e-03  6.66e-03    8.9e-08
 383800    7.79e-03  7.25e-03    1.32e-04  1.85e-04    7.71e-03  7.16e-03    8.9e-08
 383900    7.79e-03  7.04e-03    1.31e-04  1.43e-04    7.71e-03  6.97e-03    8.9e-08
 384000    7.79e-03  7.42e-03    1.33e-04  1.03e-04    7.71e-03  7.35e-03    8.9e-08
 384100    7.79e-03  6.90e-03    1.33e-04  1.53e-04    7.71e-03  6.83e-03    8.9e-08
 384200    7.79e-03  7.60e-03    1.32e-04  6.26e-04    7.71e-03  7.33e-03    8.9e-08
 384300    7.79e-03  6.41e-03    1.33e-04  6.03e-05    7.71e-03  6.35e-03    8.9e-08
 384400    7.79e-03  6.46e-03    1.34e-04  1.64e-04    7.71e-03  6.38e-03    8.9e-08
 384500    7.79e-03  7.25e-03    1.36e-04  1.41e-04    7.71e-03  7.18e-03    8.9e-08
 384600    7.79e-03  7.80e-03    1.34e-04  1.70e-04    7.71e-03  7.72e-03    8.9e-08
 384700    7.79e-03  8.54e-03    1.33e-04  1.41e-04    7.71e-03  8.45e-03    8.9e-08
 384800    7.79e-03  7.13e-03    1.33e-04  1.20e-04    7.71e-03  7.06e-03    8.9e-08
 384900    7.79e-03  6.99e-03    1.32e-04  1.30e-04    7.71e-03  6.92e-03    8.9e-08
 385000    7.79e-03  6.56e-03    1.34e-04  1.62e-04    7.71e-03  6.49e-03    8.9e-08
 385100    7.79e-03  6.50e-03    1.32e-04  9.03e-05    7.71e-03  6.44e-03    8.9e-08
 385200    7.79e-03  6.30e-03    1.32e-04  1.16e-04    7.71e-03  6.23e-03    8.9e-08
 385300    7.79e-03  6.60e-03    1.33e-04  1.09e-04    7.72e-03  6.54e-03    8.9e-08
 385400    7.79e-03  7.03e-03    1.31e-04  1.15e-04    7.71e-03  6.97e-03    8.9e-08
 385500    7.79e-03  7.49e-03    1.34e-04  1.32e-04    7.71e-03  7.41e-03    8.9e-08
 385600    7.79e-03  6.81e-03    1.32e-04  1.62e-04    7.71e-03  6.74e-03    8.9e-08
 385700    7.79e-03  6.86e-03    1.35e-04  1.39e-04    7.71e-03  6.79e-03    8.9e-08
 385800    7.79e-03  6.40e-03    1.33e-04  1.29e-04    7.71e-03  6.33e-03    8.9e-08
 385900    7.79e-03  6.24e-03    1.32e-04  1.27e-04    7.71e-03  6.18e-03    8.9e-08
 386000    7.79e-03  6.74e-03    1.32e-04  1.25e-04    7.71e-03  6.67e-03    8.9e-08
 386100    7.79e-03  6.99e-03    1.31e-04  1.54e-04    7.71e-03  6.92e-03    8.9e-08
 386200    7.79e-03  6.75e-03    1.31e-04  8.44e-05    7.71e-03  6.68e-03    8.9e-08
 386300    7.79e-03  6.72e-03    1.33e-04  1.52e-04    7.71e-03  6.64e-03    8.9e-08
 386400    7.79e-03  6.52e-03    1.33e-04  1.38e-04    7.71e-03  6.45e-03    8.9e-08
 386500    7.79e-03  7.25e-03    1.32e-04  1.28e-04    7.71e-03  7.18e-03    8.9e-08
 386600    7.79e-03  6.89e-03    1.31e-04  8.26e-05    7.71e-03  6.83e-03    8.9e-08
 386700    7.79e-03  6.27e-03    1.34e-04  1.11e-04    7.71e-03  6.21e-03    8.9e-08
 386800    7.79e-03  8.19e-03    1.33e-04  1.06e-04    7.71e-03  8.12e-03    8.9e-08
 386900    7.79e-03  6.54e-03    1.32e-04  1.41e-04    7.71e-03  6.48e-03    8.9e-08
 387000    7.79e-03  6.51e-03    1.33e-04  9.42e-05    7.71e-03  6.45e-03    8.9e-08
 387100    7.79e-03  7.26e-03    1.30e-04  9.53e-05    7.71e-03  7.19e-03    8.9e-08
 387200    7.79e-03  6.25e-03    1.34e-04  1.33e-04    7.71e-03  6.18e-03    8.9e-08
 387300    7.79e-03  6.77e-03    1.35e-04  1.30e-04    7.71e-03  6.70e-03    8.9e-08
 387400    7.79e-03  6.59e-03    1.33e-04  6.72e-05    7.71e-03  6.53e-03    8.9e-08
 387500    7.79e-03  7.54e-03    1.35e-04  1.25e-04    7.72e-03  7.46e-03    8.9e-08
 387600    7.79e-03  7.06e-03    1.31e-04  1.19e-04    7.71e-03  6.99e-03    8.9e-08
 387700    7.79e-03  7.59e-03    1.36e-04  2.34e-04    7.71e-03  7.50e-03    8.9e-08
 387800    7.79e-03  6.58e-03    1.33e-04  1.39e-04    7.71e-03  6.51e-03    8.9e-08
 387900    7.79e-03  6.84e-03    1.34e-04  1.05e-04    7.71e-03  6.77e-03    8.9e-08
 388000    7.79e-03  5.92e-03    1.32e-04  1.11e-04    7.71e-03  5.86e-03    8.9e-08
 388100    7.79e-03  6.37e-03    1.32e-04  1.51e-04    7.71e-03  6.30e-03    8.9e-08
 388200    7.79e-03  6.56e-03    1.33e-04  1.07e-04    7.71e-03  6.49e-03    8.9e-08
 388300    7.79e-03  7.33e-03    1.33e-04  8.64e-05    7.71e-03  7.27e-03    8.9e-08
 388400    7.79e-03  7.68e-03    1.33e-04  1.19e-04    7.71e-03  7.60e-03    8.9e-08
 388500    7.79e-03  6.21e-03    1.31e-04  1.43e-04    7.71e-03  6.15e-03    8.9e-08
 388600    7.79e-03  7.20e-03    1.32e-04  1.15e-04    7.71e-03  7.13e-03    8.9e-08
 388700    7.79e-03  6.48e-03    1.34e-04  9.12e-05    7.71e-03  6.42e-03    8.9e-08
 388800    7.79e-03  7.40e-03    1.33e-04  1.07e-04    7.71e-03  7.33e-03    8.9e-08
 388900    7.79e-03  7.15e-03    1.32e-04  1.84e-04    7.71e-03  7.07e-03    8.9e-08
 389000    7.79e-03  7.37e-03    1.33e-04  1.26e-04    7.71e-03  7.29e-03    8.9e-08
 389100    7.79e-03  6.82e-03    1.32e-04  1.43e-04    7.71e-03  6.75e-03    8.9e-08
 389200    7.79e-03  7.49e-03    1.33e-04  1.02e-04    7.71e-03  7.42e-03    8.9e-08
 389300    7.79e-03  7.39e-03    1.32e-04  1.12e-04    7.71e-03  7.31e-03    8.9e-08
 389400    7.79e-03  7.68e-03    1.34e-04  6.33e-04    7.71e-03  7.41e-03    8.9e-08
 389500    7.79e-03  6.43e-03    1.33e-04  1.37e-04    7.71e-03  6.36e-03    8.9e-08
 389600    7.79e-03  7.68e-03    1.31e-04  1.64e-04    7.71e-03  7.60e-03    8.9e-08
 389700    7.79e-03  6.33e-03    1.31e-04  1.26e-04    7.71e-03  6.27e-03    8.9e-08
 389800    7.79e-03  6.74e-03    1.33e-04  6.15e-04    7.71e-03  6.45e-03    8.9e-08
 389900    7.79e-03  6.73e-03    1.31e-04  1.59e-04    7.71e-03  6.65e-03    8.9e-08
 390000    7.79e-03  7.60e-03    1.34e-04  2.06e-04    7.71e-03  7.51e-03    8.9e-08
 390100    7.79e-03  6.40e-03    1.31e-04  9.19e-05    7.71e-03  6.34e-03    8.9e-08
 390200    7.79e-03  6.94e-03    1.33e-04  1.55e-04    7.71e-03  6.87e-03    8.9e-08
 390300    7.79e-03  7.50e-03    1.34e-04  1.79e-04    7.71e-03  7.41e-03    8.9e-08
 390400    7.79e-03  7.73e-03    1.32e-04  1.70e-04    7.71e-03  7.65e-03    8.9e-08
 390500    7.79e-03  6.91e-03    1.32e-04  1.08e-04    7.71e-03  6.84e-03    8.9e-08
 390600    7.79e-03  7.57e-03    1.32e-04  1.11e-04    7.71e-03  7.50e-03    8.9e-08
 390700    7.79e-03  7.11e-03    1.33e-04  9.46e-05    7.71e-03  7.04e-03    8.9e-08
 390800    7.79e-03  7.50e-03    1.34e-04  1.34e-04    7.71e-03  7.43e-03    8.9e-08
 390900    7.79e-03  7.79e-03    1.32e-04  1.29e-04    7.71e-03  7.72e-03    8.9e-08
 391000    7.79e-03  6.32e-03    1.33e-04  6.82e-04    7.71e-03  5.97e-03    8.9e-08
 391100    7.79e-03  6.03e-03    1.31e-04  9.59e-05    7.71e-03  5.97e-03    8.9e-08
 391200    7.79e-03  6.02e-03    1.32e-04  1.62e-04    7.71e-03  5.95e-03    8.9e-08
 391300    7.79e-03  7.22e-03    1.31e-04  1.21e-04    7.71e-03  7.15e-03    8.9e-08
 391400    7.79e-03  7.08e-03    1.32e-04  9.34e-05    7.71e-03  7.02e-03    8.9e-08
